country,year,indicator,value
Oman,2021,Male   (000),0.108
Oman,2021,Female   (000),0.03
Oman,2021,Number of employees by nationality   (000),125.211
Oman,2021,Nationals   (000),15.684
Oman,2021,Other nationalities other than above   (000),109.527
Oman,2021,Internal Tourism Consumption   (US$ Mn),2645.2612630462777
Oman,2021,Gross Value Added of Tourism Industries   (US$ Mn),4977.882215494298
Oman,2021,Tourism Direct Gross Value Added   (US$ Mn),1344.2713202926661
Oman,2021,Tourism Direct Gross Domestic Product   (US$ Mn),1374.0884048579828
Oman,2021,Direct Contribution of Tourism to GDP   (%),1.5735535840170136
Oman,2021,Direct Contribution of Tourism to Employment   (%),125.211
Oman,2021,Inbound tourism expenditure over GDP   (%),0.2572976079830187
Oman,2021,Outbound tourism expenditure over GDP   (%),0.6498816058505782
Oman,2021,Tourism balance (inbound minus outbound tourism expenditure) over GDP   (%),-0.39258399786755954
Oman,2021,"Tourism openness (inbound plus outbound tourism expenditure, over GDP)   (%)",0.9071792138335969
Oman,2021,Tourism coverage (inbound over outbound tourism expenditure)   (%),0.3959145876213289
Oman,2021,8_9_1 Tourism direct GDP as a proportion of total GDP and in growth rate   (%),1.5735535840170136
Oman,2021,Inbound tourists (Intra Tourism)  (000) — Gulf Cooperation Council,311.4585529329256
Oman,2021,Inbound tourists (Intra Tourism)  (000) — Emirates,262.9183634231546
Oman,2021,Inbound tourists (Intra Tourism)  (000) — Bahrain,7.658709197346816
Oman,2021,Inbound tourists (Intra Tourism)  (000) — Saudi Arabia,22.67398297533551
Oman,2021,Inbound tourists (Intra Tourism)  (000) — Qatar,11.284444597806027
Oman,2021,Inbound tourists (Intra Tourism)  (000) — Kuwait,6.923052739282626
Oman,2021,Inbound tourists (Intra Tourism)  (000) — Other Countries,152.2856527832916
Oman,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Emirates,311.4585529329256
Oman,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Bahrain,262.9183634231546
Oman,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Saudi Arabia,7.658709197346816
Oman,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Qatar,22.67398297533551
Oman,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Kuwait,11.284444597806027
Oman,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Other Countries,6.923052739282626
Oman,2021,Expenditure of Inbound tourists(Intra Tourism) (Million$) — Gulf Cooperation Council,152.2856527832916
Oman,2021,Inbound tourists  Mode of Transport (Intra Tourism)  (000) — Emirates,262.9183634231546
Oman,2021,Inbound tourists  Mode of Transport (Intra Tourism)  (000) — Bahrain,7.658709197346816
Oman,2021,Inbound tourists  Mode of Transport (Intra Tourism)  (000) — Saudi Arabia,22.67398297533551
Oman,2021,Inbound tourists  Mode of Transport (Intra Tourism)  (000) — Qatar,11.284444597806027
Oman,2021,Inbound tourists by water(Intra Tourism)  (000) — Qatar,262.9183634231546
Oman,2021,Inbound tourists  Mode of Transport (Intra Tourism)  (000) — Kuwait,6.923052739282626
Oman,2021,Inbound tourists by water(Intra Tourism)  (000) — Kuwait,7.658709197346816
Oman,2021,Inbound tourists  by reason ot the tour (Intra Tourism) (000) — Bahrain,22.67398297533551
Oman,2021,Inbound tourists by Personal reasons (Intra Tourism) (000) — Saudi Arabia,11.284444597806027
Oman,2021,Inbound tourists by Business and professional reason (Intra Tourism)  (000) — Qatar,6.923052739282626
Qatar,2021,Total number of inbound visitors (000),591.7
Qatar,2021,Total number of tourists   (000),591.7
Qatar,2021,Number of tourists arriving according to groups of countries coming from them,591.7
Qatar,2021,Inbound Tourism from GCC (000) — Gulf Cooperation Council,195
Qatar,2021,Inbound Tourism from UAE  (000) — Emirates,14.4
Qatar,2021,Inbound Tourism from  Bahrain  (000) — Bahrain,9.5
Qatar,2021,Inbound Tourism from KSA  (000) — Saudi Arabia,116.4
Qatar,2021,Inbound Tourism from Oman  (000) — Oman,29
Qatar,2021,Inbound Tourism from Kuwait  (000) — Kuwait,25.7
Qatar,2021,Inbound Tourism Africa  (000) — Africa,18.336
Qatar,2021,Inbound Tourism from Americas  (000) — America,28.897
Qatar,2021,Inbound Tourism from  Asia and the Pacific  (000) — Asia and Pacific,23.022
Qatar,2021,Inbound Tourism from Europe  (000) — Aruba,101.33
Qatar,2021,Inbound Tourism from Middle East  (000) — Middle East,39.214
Qatar,2021,Inbound Tourism from Other not classified  (000) — Other Countries,185.827
Qatar,2021,Total number of tourist by method of arrival   (000),591.675
Qatar,2021,Air   (000),423.298
Qatar,2021,Land   (000),134.528
Qatar,2021,Water   (000),33.849
Qatar,2021,Guests   (000),1527.724
Qatar,2021,Guests in all types of accommodatio   (000),1527.724
Qatar,2021,Guests in hotels and similar establishments   (000),1527.724
Qatar,2021,Overnights   (Night),7135.21
Qatar,2021,Overnights in all types of accommodation   (Night),7135.21
Qatar,2021,Overnights in hotels and similar establishments   (Night),7135.21
Qatar,2021,Total expenditure by type expenditure   (US$ Mn),4283
Qatar,2021,Expenditure on tourism & non-tourism products inside the reference economy   (US$ Mn),4263
Qatar,2021,Expenditure by type of tourist   (US$ Mn),4283
Qatar,2021,Expenditure of tourist   (US$ Mn),4283
Qatar,2021,Expenditure by main purpose of the trip   (US$ Mn),4283
Qatar,2021,Total guests   (000),5120.707
Qatar,2021,Guests in all types of accommodatio   (000),0
Qatar,2021,Guests in hotels and similar establishments   (000),5120.707
Qatar,2021,Overnights   (Night),5898.156
Qatar,2021,Overnights in all types of accommodation   (Night),0
Qatar,2021,Overnights in hotels and similar establishments   (Night),5898.156
Qatar,2021,Number of Establishments   (Unit),109
Qatar,2021,Total number of tourist establishments   (Unit),135
Qatar,2021,Accommodation for visitors (hotels and similar establishments)   (Unit),134
Qatar,2021,Other accommodation services   (Unit),1
Qatar,2021,Food and beverage serving activities   (Unit),2188
Qatar,2021,Passenger transportation   (Unit),32
Qatar,2021,Travel agencies and other reservation services activities   (Unit),287
Qatar,2021,Number of rooms in accommodation services by type   (Room),29464
Qatar,2021,Number of beds in accommodation services (bed),37789
Qatar,2021,Occupancy rate of rooms / apartments in furnished apartments   (%),69.4
Qatar,2021,Average length of stay   (Night),4.67
Qatar,2021,Total number of emloyees in all  accommodation   (000),19.5
Qatar,2021,Accommodation for visitors (hotels and similar establishments)   (000),0
Qatar,2021,Other accommodation services   (000),0
Qatar,2021,Food and beverage serving activities   (000),54
Qatar,2021,Passenger transportation   (000),0
Qatar,2021,Travel agencies and other reservation services activities   (000),3382
Qatar,2021,Inbound tourists (Intra Tourism)  (000) — Gulf Cooperation Council,195.052
Qatar,2021,Inbound tourists (Intra Tourism)  (000) — Emirates,14.406
Qatar,2021,Inbound tourists (Intra Tourism)  (000) — Bahrain,9.543
Qatar,2021,Inbound tourists (Intra Tourism)  (000) — Saudi Arabia,116.4
Qatar,2021,Inbound tourists (Intra Tourism)  (000) — Oman,28.985
Qatar,2021,Inbound tourists (Intra Tourism)  (000) — Kuwait,25.718
Qatar,2021,Inbound tourists (Intra Tourism)  (000) — Other Countries,416
Qatar,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Gulf Cooperation Council,189.193
Qatar,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Emirates,18.936
Qatar,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Bahrain,11.202
Qatar,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Saudi Arabia,74.807
Qatar,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Oman,33.464
Qatar,2021,Number of nights for Tourists coming (Intra Tourism) (000) — Kuwait,50.784
Qatar,2021,Inbound tourists by Air (Intra Tourism) (000) — Emirates,10
Qatar,2021,Inbound tourists by land (Intra Tourism)  (000) — Emirates,5
Qatar,2021,Inbound tourists by water(Intra Tourism)  (000) — Emirates,0
Qatar,2021,Inbound tourists by Air (Intra Tourism) (000) — Bahrain,5
Qatar,2021,Inbound tourists by land (Intra Tourism)  (000) — Bahrain,5
Qatar,2021,Inbound tourists by water(Intra Tourism)  (000) — Bahrain,0.086
Qatar,2021,Inbound tourists by Air (Intra Tourism) (000) — Saudi Arabia,16
Qatar,2021,Inbound tourists by land (Intra Tourism)  (000) — Saudi Arabia,100
Qatar,2021,Inbound tourists by water(Intra Tourism)  (000) — Saudi Arabia,0.134
Qatar,2021,Inbound tourists by Air (Intra Tourism) (000) — Oman,19
Qatar,2021,Inbound tourists by land (Intra Tourism)  (000) — Oman,10
Qatar,2021,Inbound tourists by water(Intra Tourism)  (000) — Oman,0.147
Qatar,2021,Inbound tourists by Air (Intra Tourism) (000) — Kuwait,16
Qatar,2021,Inbound tourists by land (Intra Tourism)  (000) — Kuwait,9
Qatar,2021,Inbound tourists by water(Intra Tourism)  (000) — Kuwait,0.081
Kuwait,2021,Total number of inbound visitors (000),8.313
Kuwait,2021,Total number of tourists   (000),8.295
Kuwait,2021,Same-day Visitor   (000),0.018
Kuwait,2021,Number of tourists arriving according to groups of countries coming from them,8.295
Kuwait,2021,Inbound Tourism from GCC (000) — Gulf Cooperation Council,4.217
Kuwait,2021,Inbound Tourism from UAE  (000) — Emirates,0.245
Kuwait,2021,Inbound Tourism from  Bahrain  (000) — Bahrain,0.338
Kuwait,2021,Inbound Tourism from KSA  (000) — Saudi Arabia,3.006
Kuwait,2021,Inbound Tourism from Oman  (000) — Oman,0.093
Kuwait,2021,Inbound Tourism from Qatar  (000) — Qatar,0.535
Kuwait,2021,Inbound Tourism Africa  (000) — Africa,0.613
Kuwait,2021,Inbound Tourism from Americas  (000) — America,0.487
Kuwait,2021,Inbound Tourism from  Asia and the Pacific  (000) — Asia and Pacific,2.093
Kuwait,2021,Inbound Tourism from Europe  (000) — Aruba,0.821
Kuwait,2021,Inbound Tourism from Middle East  (000) — Middle East,0
Kuwait,2021,Guests   (000),8.313
Kuwait,2021,Guests in hotels and similar establishments   (000),8.313
Kuwait,2021,Overnights   (Night),30.137
Kuwait,2021,Overnights in hotels and similar establishments   (Night),30.137
Kuwait,2021,Total expenditure by type expenditure   (US$ Mn),708
Kuwait,2021,Expenditure on tourism & non-tourism products inside the reference economy   (US$ Mn),470
Kuwait,2021,Expenditure by type of tourist   (US$ Mn),397
Kuwait,2021,Expenditure of tourist   (US$ Mn),397
Kuwait,2021,Expenditure by main purpose of the trip   (US$ Mn),708
Kuwait,2021,Total number of local visitors (000),76.658
Kuwait,2021,Total number of tourists   (000),76.521
Kuwait,2021,Same-day Visitor   (000),0.137
Kuwait,2021,Total number of tourists by main Purpose of Trips   (000),76.521
Kuwait,2021,Personal   (000),26.616
Kuwait,2021,"holidays, leisure and recreation   (000)",23.218
Kuwait,2021,other personal purposes   (000),10.404
Kuwait,2021,Business and professional   (000),16.283
Kuwait,2021,Total guests   (000),76.658
Kuwait,2021,Guests in all types of accommodatio   (000),0
Kuwait,2021,Guests in hotels and similar establishments   (000),76.658
Kuwait,2021,Overnights   (Night),77.265
Kuwait,2021,Overnights in all types of accommodation   (Night),0
Kuwait,2021,Overnights in hotels and similar establishments   (Night),77.265
Kuwait,2021,Total number of tourist establishments   (Unit),85
Kuwait,2021,Number of rooms in accommodation services by type   (Room),5930
Kuwait,2021,Number of beds in accommodation services (bed),14285
Kuwait,2021,Inbound tourists (Intra Tourism)  (000) — Gulf Cooperation Council,8.295
Kuwait,2021,Inbound tourists (Intra Tourism)  (000) — Emirates,0.245
Kuwait,2021,Inbound tourists (Intra Tourism)  (000) — Bahrain,0.338
Kuwait,2021,Inbound tourists (Intra Tourism)  (000) — Saudi Arabia,3.006
Kuwait,2021,Inbound tourists (Intra Tourism)  (000) — Oman,0.093
Kuwait,2021,Inbound tourists (Intra Tourism)  (000) — Qatar,0.535
Kuwait,2021,Inbound tourists (Intra Tourism)  (000) — Other Countries,4.078
Kuwait,2021,Same day visitors coming (Intra Tourism)(000) — Gulf Cooperation Council,0.018
Kuwait,2021,Same day visitors coming (Intra Tourism)(000) — Emirates,0
Kuwait,2021,Same day visitors coming (Intra Tourism)(000) — Bahrain,0.002
Kuwait,2021,Same day visitors coming (Intra Tourism)(000) — Saudi Arabia,0.01
Kuwait,2021,Same day visitors coming (Intra Tourism)(000) — Oman,0.002
Kuwait,2021,Same day visitors coming (Intra Tourism)(000) — Qatar,0.003
Kuwait,2021,Same day visitors coming (Intra Tourism)(000) — Other Countries,0.001
Oman,2022,Air   (000),5538.775082552169
Oman,2022,Land   (000),2860.3435397699704
Oman,2022,Water   (000),2613.6677360570106
Oman,2022,Gross fixed capital formation of  monetary indicators   (US$ Mn),20.094219706961404
Oman,2022,Average length of stay   (Night),0
Oman,2022,Gross fixed capital formation of accommodation for visitors (hotels and similar establishments)   (US$ Mn),4099.367585891997
Oman,2022,Inbound trips   (%),2092.3459492858083
Oman,2022,With package tour   (%),2007.0216366061886
Oman,2022,With package tour   (%),674
Oman,2022,Outbound trips   (%),3500.99008852034
Oman,2022,Compensation of employees of other reservation service activities   (US$ Mn),59.78289520607102
Oman,2022,Other GCC nationals   (000),11.631
Oman,2022,Number of full-time equivalent jobs    (000),0.115
Oman,2022,Male   (000),120.183
Oman,2022,Female   (000),5.583
Oman,2022,Total number of emloyees (Self employed)   (000),3.753
Oman,2022,Male   (000),4.600999999999999
Oman,2022,Female   (000),144.832
Oman,2022,Outbound tourism expenditure over imports of goods   (%),4768.230390833888
Oman,2022,Outbound tourism expenditure over imports of services   (%),6462.110371151055
Oman,2022,Outbound tourism expenditure over imports of goods and services   (%),2309.768187249401
Oman,2022,Outbound tourism expenditure over Balance of Payments current account debits   (%),2360.985870449908
Oman,2022,Gross travel propensity   (%),0.02109079971633445
Oman,2022,8_9_2 Proportion of jobs in sustainable tourism industries out of total tourism jobs   (%),1.0245612834355275
Oman,2022,12_b_1 Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools   (%),-0.27734086372173383
Saudi Arabia,2022,Inbound Tourism from Middle East  (000) — Middle East,3294.9138399999997
Saudi Arabia,2022,Inbound Tourism from Other not classified  (000) — Other Countries,8.14668
Oman,2022,Inbound Tourism from Europe  (000) — Aruba,581.6459119187685
Oman,2022,Inbound Tourism from Middle East  (000) — Middle East,0
Oman,2022,Inbound Tourism from Other not classified  (000) — Other Countries,11.5124254948541
Oman,2022,Total number of tourists by main Purpose of Trips   (000),2105.580868097694
Kuwait,2022,Inbound Tourism from Other not classified  (000) — Other Countries,0.262
Kuwait,2022,Total number of tourists by main Purpose of Trips   (000),39.456
Kuwait,2022,Personal   (000),16.003
Kuwait,2022,"holidays, leisure and recreation   (000)",5.077
Kuwait,2022,other personal purposes   (000),1.507
Kuwait,2022,Business and professional   (000),16.869
Bahrain,2022,Expenditure of Inbound tourists(Intra Tourism) (Million$) — Other Countries,0
Emirates,2022,Total number of tourists   (000),22624.798711755233
Emirates,2022,Total expenditure by type expenditure   (US$ Mn),49287.74928774929
Emirates,2022,Total number of tourist establishments   (Unit),1205
Emirates,2022,Accommodation for visitors (hotels and similar establishments)   (Unit),1205
